Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile,Job_Description_clean
1016516744724168,0 to 15 Years,B.Tech,$57K-$111K,Victoria,Seychelles,-4.6796,55.492,Full-Time,67545,2022-02-26,Male,Max Kennedy,(533)867-3493x91046,Litigation Attorney,Corporate Litigator,Snagajob,"Corporate Litigators specialize in corporate law. They handle legal matters related to businesses, such as mergers, acquisitions, contracts, and disputes, to protect corporate interests.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Corporate law Commercial litigation Dispute resolution Contract law Legal strategy Negotiation,"Focus on corporate legal matters, including contracts, disputes, and compliance. Provide legal counsel to businesses and organizations. Handle litigation involving corporate interests.",Markel,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Glen Allen"",""State"":""Virginia"",""Zip"":""23060"",""Website"":""www.markel.com"",""Ticker"":""MKL"",""CEO"":""Thomas S. Gayner""}",corpor litig special corpor law handl legal matter relat busi merger acquisit contract disput protect corpor interest
2167611398642460,5 to 14 Years,BA,$60K-$114K,Yerevan,Armenia,40.0691,45.0382,Contract,15940,2022-10-02,Female,Ellen Giles,(865)388-8129,Veterinarian,Exotic Animal Veterinarian,Snagajob,"Provide medical care and treatment to exotic animals, diagnose illnesses, perform surgeries, and educate owners on animal care.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Exotic animal medicine Exotic animal diagnostics Specialized surgical skills Avian medicine Reptile care Amphibian care Exotic animal anesthesia Compassion and empathy Client communication Problem-solving Attention to detail,"Focus on the health and medical needs of exotic and non-traditional pets, including reptiles, birds, and exotic mammals. Provide specialized care and treatment for unique species. Educate exotic pet owners on proper care.",Ford Motor Company,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Dearborn"",""State"":""MI"",""Zip"":""48126"",""Website"":""https://www.ford.com/"",""Ticker"":""F"",""CEO"":""Jim Farley""}",provid medic care treatment exot anim diagnos ill perform surgeri educ owner anim care
2033306983577669,3 to 15 Years,M.Com,$56K-$127K,Tripoli,Libya,26.3351,17.2283,Temporary,93302,2022-01-25,Both,Gina Hardy,526-972-2803x454,Marketing Manager,Brand Manager,The Muse,"Brand Managers are responsible for maintaining and enhancing a brands image and reputation. They develop brand strategies, oversee branding campaigns, and ensure brand consistency in all marketing and communication efforts.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Brand strategy development Brand identity and design Brand storytelling Marketing campaigns Brand performance measurement Creative thinking Strong communication skills,"Manage the overall brand identity, create marketing campaigns, and ensure brand consistency across all materials and touchpoints. Monitor brand performance and reputation. Collaborate with creative teams on branding materials.",CBRE Group,"{""Sector"":""Real Estate"",""Industry"":""Real Estate"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75201"",""Website"":""www.cbre.com"",""Ticker"":""CBRE"",""CEO"":""""}",brand manag respons maintain enhanc brand imag reput develop brand strategi overse brand campaign ensur brand consist market commun effort
642334182333917,1 to 12 Years,BBA,$63K-$105K,Bangui,Central African Republic,6.6111,20.9394,Full-Time,41575,2023-08-08,Female,Tiffany Christian,6219995768,Procurement Specialist,Sourcing Analyst,Stack Overflow Jobs,"Sourcing Analysts research and analyze potential suppliers, evaluate procurement strategies, and negotiate contracts to secure cost-effective and quality supplies.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Sourcing strategies Supplier evaluation Market research Cost analysis Contract negotiation,Identify and evaluate potential suppliers and sourcing opportunities. Analyze market trends and supplier performance. Negotiate contracts and terms with suppliers.,Indian Bank,"{""Sector"":""Banking"",""Industry"":""Banking"",""City"":""Chennai"",""State"":""Tamil Nadu"",""Zip"":""600 014"",""Website"":""www.indianbank.in"",""Ticker"":""INDIANB"",""CEO"":""Padmaja Chunduru""}",sourc analyst research analyz potenti supplier evalu procur strategi negoti contract secur cost effect qualiti suppli
2595804572467199,1 to 9 Years,M.Com,$62K-$102K,BogotÃ¡,Colombia,4.5709,-74.2973,Full-Time,27095,2022-10-08,Female,Eric Henderson,894.991.5127,Human Resources Manager,Employee Relations Specialist,Jobs2Careers,"Employee Relations Specialists focus on maintaining positive relationships between employees and the organization. They address workplace issues, conduct investigations, mediate conflicts, and promote a healthy and productive work environment.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Employee conflict resolution HR compliance Employee engagement Communication skills,"Address employee concerns, resolve conflicts, and implement HR policies and programs to foster a positive work environment. Conduct investigations and recommend corrective actions. Promote employee engagement and satisfaction.",Huawei Technologies,"{""Sector"":""Technology and Networking"",""Industry"":""Technology & Telecommunications"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.huawei.com/"",""Ticker"":""N/A"",""CEO"":""Ren Zhengfei""}",employe relat specialist focu maintain posit relationship employe organ address workplac issu conduct investig mediat conflict promot healthi product work environ
3057196015811336,0 to 8 Years,M.Tech,$62K-$121K,Damascus,Syrian Arab Republic,34.8021,38.9968,Intern,55227,2022-09-11,Female,Justin Wilcox,673.707.1681x643,Art Teacher,Fine Arts Instructor,The Muse,"A Fine Arts Instructor teaches various forms of fine arts, such as painting, sculpture, or drawing, to students, guiding them in developing their artistic skills and creativity.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Artistic skills Teaching ability Communication skills Art history knowledge Creativity,"Teach fine arts, including drawing, painting, and sculpture, to students of all ages. Develop and execute art lesson plans. Foster creativity and artistic expression.",China Shenhua Energy,"{""Sector"":""Mining and Energy"",""Industry"":""Energy - Coal"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.csec.com/"",""Ticker"":""601088"",""CEO"":""Zhang Yuzhuo""}",fine art instructor teach variou form fine art paint sculptur draw student guid develop artist skill creativ
2075190948218940,3 to 14 Years,BCA,$55K-$119K,The City of Hamilton,Bermuda,32.3078,-64.7505,Temporary,44386,2023-01-11,Female,Michelle Wang,001-206-852-6713,Public Relations Specialist,Brand PR Specialist,SimplyHired,"Brand PR Specialists focus on promoting and maintaining a positive brand image through media relations, events, and communication efforts.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Brand management Public relations Brand storytelling Influencer marketing Media monitoring,Promote and protect the brands image and reputation. Develop PR campaigns and brand messaging. Monitor and analyze PR campaign performance.,Deutsche Lufthansa AG,"{""Sector"":""Aviation and Travel"",""Industry"":""Airlines & Aviation"",""City"":""Cologne"",""State"":""North Rhine-Westphalia"",""Zip"":""50667"",""Website"":""https://www.lufthansa.com/de/de/homepage"",""Ticker"":""LHAG"",""CEO"":""Carsten Spohr""}",brand specialist focu promot maintain posit brand imag media relat event commun effort
2470717648248950,4 to 11 Years,BBA,$55K-$98K,Port Moresby,Papua New Guinea,-6.314993,143.95555,Temporary,89719,2023-03-25,Both,David Rodriguez,293.880.8696x398,Financial Controller,Finance Manager,Idealist,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Financial management Budgeting Financial analysis Financial reporting Risk management Financial software (e.g., Excel, QuickBooks) Strategic planning","Oversee financial operations, including budgeting, financial reporting, and cash flow management. Ensure compliance with accounting standards and regulations. Supervise finance staff.",TD Synnex,"{""Sector"":""Technology"",""Industry"":""Wholesalers: Electronics and Office Equipment"",""City"":""Fremont"",""State"":""California"",""Zip"":""94538"",""Website"":""www.tdsynnex.com"",""Ticker"":""SNX"",""CEO"":""Richard T. Hume""}",financ manag overse organ financi oper includ budget financi report invest manag analyz financi data make strateg financi decis ensur complianc financi regul
379085778295201,0 to 14 Years,BA,$56K-$93K,Tashkent,Uzbekistan,41.3775,64.5853,Part-Time,116493,2023-07-18,Female,Kevin Weaver,001-699-866-1933x51962,Network Engineer,Network Administrator,SimplyHired,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)","Manage and maintain computer networks, troubleshoot network issues, and ensure network availability and performance. Implement network security measures and policies. Monitor network traffic and optimize performance.",Aramark,"{""Sector"":""Services"",""Industry"":""Diversified Outsourcing Services"",""City"":""Philadelphia"",""State"":""Pennsylvania"",""Zip"":""19103"",""Website"":""www.aramark.com"",""Ticker"":""ARMK"",""CEO"":""John J. Zillmer""}",network administr manag organ comput network configur monitor maintain network infrastructur ensur optim perform secur
77668965448113,1 to 11 Years,PhD,$56K-$116K,Apia,American Samoa,-14.271,-170.1322,Contract,32690,2021-12-11,Both,Jason Mckee,993.676.4809,Environmental Consultant,Environmental Impact Analyst,Stack Overflow Jobs,"Environmental Impact Analysts assess the environmental consequences of projects or activities. They conduct studies, analyze data, and provide recommendations to minimize adverse environmental effects and promote sustainable practices.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Environmental impact analysis Data collection and analysis Environmental regulations Reporting GIS (Geographic Information Systems) Technical writing,Assess the environmental impact of projects and developments. Conduct environmental impact assessments (EIAs) and provide mitigation recommendations. Collaborate with project teams and regulators.,Chipotle Mexican Grill,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Newport Beach"",""State"":""California"",""Zip"":""92660"",""Website"":""www.chipotle.com"",""Ticker"":""CMG"",""CEO"":""Brian R. Niccol""}",environment impact analyst assess environment consequ project activ conduct studi analyz data provid recommend minim advers environment effect promot sustain practic
2106006937289114,0 to 11 Years,B.Tech,$63K-$111K,The City of Hamilton,Bermuda,32.3078,-64.7505,Full-Time,91826,2022-02-02,Female,Rhonda Golden,(755)390-8669,Investment Advisor,Wealth Advisor,Indeed,"Wealth Advisors provide financial advice to clients. They assess financial goals, create investment strategies, and offer guidance on wealth management and financial planning.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Financial planning Investment knowledge Relationship management Communication skills Analytical skills,Provide financial advice and investment strategies to clients. Assess clients financial goals and risk tolerance. Create personalized investment portfolios.,Dollar General,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Goodlettsville"",""State"":""Tennessee"",""Zip"":""37072"",""Website"":""www.dollargeneral.com"",""Ticker"":""DG"",""CEO"":""Jeffery Owen""}",wealth advisor provid financi advic client assess financi goal creat invest strategi offer guidanc wealth manag financi plan
2226546247912088,0 to 11 Years,B.Com,$64K-$100K,Dili,Timor-Leste,-8.8742,125.7275,Full-Time,17522,2023-04-28,Both,Travis Reyes,+1-835-875-4794x6920,Financial Analyst,Financial Planner,The Muse,"Financial Planners help clients achieve their financial goals by providing personalized financial advice and investment strategies. They assess clients financial situations, develop financial plans, and offer recommendations on savings, investments, and retirement planning.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Financial planning Investment strategy Retirement planning Tax knowledge,"Assist clients with financial planning, investment strategies, and retirement planning. Conduct comprehensive financial assessments. Provide personalized financial advice and recommendations.",DXC Technology,"{""Sector"":""IT Services"",""Industry"":""Information Technology Services"",""City"":""Ashburn"",""State"":""Virginia"",""Zip"":""20147"",""Website"":""www.dxc.technology"",""Ticker"":""DXC"",""CEO"":""""}",financi planner help client achiev financi goal provid person financi advic invest strategi assess client financi situat develop financi plan offer recommend save invest retir plan
928765169844768,2 to 14 Years,MBA,$61K-$94K,Amsterdam,Netherlands,52.1326,5.2913,Intern,126395,2021-12-28,Both,Shelley Bell,+1-361-920-3827,Aerospace Engineer,Systems Engineer,FlexJobs,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Systems engineering System architecture Integration testing Troubleshooting Technical documentation Configuration management,Work on aerospace systems integration and optimization. Address system safety and reliability. Collaborate with multidisciplinary teams.,China Mobile,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Beijing"",""State"":""Beijing"",""Zip"":""100033"",""Website"":""https://www.hk.chinamobile.com/en/"",""Ticker"":""600029.SS"",""CEO"":""Li Huiliang""}",system engin design manag complex system infrastructur integr variou compon technolog ensur optim system perform reliabl
1087659901403397,0 to 14 Years,MCA,$64K-$103K,Naypyidaw,Myanmar,21.9162,95.956,Intern,101425,2023-07-28,Female,Justin Horton,001-982-922-2618x27794,Procurement Specialist,Procurement Coordinator,The Muse,"Procurement Coordinators assist in procurement activities, including vendor communication, purchase order processing, and inventory management.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Procurement processes Purchase order management Vendor communication Data analysis Inventory control,"Support procurement activities, such as purchase order processing, vendor communications, and documentation. Maintain procurement records and reports. Assist in supplier audits and assessments.",Bajaj Electricals,"{""Sector"":""Consumer Goods"",""Industry"":""Electrical Equipment"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400093"",""Website"":""https://www.bajajelectricals.com/"",""Ticker"":""BAJAJELEC"",""CEO"":""Anuj Poddar""}",procur coordin assist procur activ includ vendor commun purchas order process inventori manag
1438033821712490,1 to 14 Years,PhD,$58K-$81K,Paramaribo,Suriname,3.9193,-56.0278,Intern,32400,2022-10-27,Female,Ashley Lewis,001-549-748-2545x1971,Market Research Analyst,Market Researcher,CareerBuilder,"A Market Researcher gathers and analyzes market data to provide insights on consumer behavior, market trends, and competitor activities, aiding in informed business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Market research methodologies Data collection and analysis Industry knowledge,"Research market trends, competitors, and consumer behavior. Identify opportunities for product or service improvement. Analyze and interpret qualitative and quantitative data.",United Parcel Service,"{""Sector"":""Transportation"",""Industry"":""Mail, Package and Freight Delivery"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30328"",""Website"":""www.ups.com"",""Ticker"":""UPS"",""CEO"":""Carol B. Tome""}",market research gather analyz market data provid insight consum behavior market trend competitor activ aid inform busi decis
307873899927146,2 to 9 Years,M.Tech,$60K-$104K,The City of Hamilton,Bermuda,32.3078,-64.7505,Part-Time,126962,2021-11-03,Both,Mark Gilmore,795-569-2069x55765,Operations Manager,Supply Chain Manager,Idealist,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Supply chain logistics and management Inventory control and procurement Supplier relationship management Data analysis and forecasting Risk assessment and mitigation,"Manage the supply chain process, including procurement, inventory management, and logistics. Optimize supply chain operations for cost-effectiveness and timely delivery. Monitor supplier performance and relationships.",Allstate,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Northbrook"",""State"":""Illinois"",""Zip"":""60062"",""Website"":""www.allstate.com"",""Ticker"":""ALL"",""CEO"":""Tom Wilson""}",suppli chain manag manag end end suppli chain process procur distribut optim logist reduc cost ensur effici flow product servic meet custom demand
1317577784131285,5 to 13 Years,B.Com,$55K-$111K,Ouagadougou,Burkina Faso,12.2383,-1.5616,Contract,40233,2022-08-25,Female,Yvonne Yu,001-712-360-5615x4673,Marketing Analyst,Data Analyst,The Muse,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Constellation Brands,"{""Sector"":""Beverage"",""Industry"":""Beverages"",""City"":""Victor"",""State"":""New York"",""Zip"":""14564"",""Website"":""www.cbrands.com"",""Ticker"":""STZ"",""CEO"":""Bill Newlands""}",analyz data set gener insight provid data driven recommend inform busi decis
2742298038767480,2 to 10 Years,BCA,$62K-$82K,Ulaanbaatar,Mongolia,46.8625,103.8467,Contract,38711,2021-11-29,Both,Ricardo Griffin,001-895-620-1861,Procurement Manager,Strategic Sourcing Manager,SimplyHired,"Develop and execute sourcing strategies to procure goods and services, negotiate contracts, and manage supplier relationships.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Develop sourcing strategies and manage supplier relationships. Negotiate contracts and terms. Optimize procurement processes and costs.,Commerzbank AG,"{""Sector"":""Financial Services"",""Industry"":""Banking & Financial Services"",""City"":""Frankfurt am Main"",""State"":""Hesse"",""Zip"":""60325"",""Website"":""https://www.commerzbank.com/"",""Ticker"":""CBANK"",""CEO"":""Manfred Knof""}",develop execut sourc strategi procur good servic negoti contract manag supplier relationship
270402783784246,5 to 8 Years,M.Tech,$55K-$115K,Nur-Sultan,Kazakhstan,48.0196,66.9237,Part-Time,78956,2023-04-28,Both,John Montgomery,(730)269-7715,Paralegal,Real Estate Paralegal,LinkedIn,"Assist in real estate transactions, including title searches, closings, and contract preparation.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills,"Specialize in real estate transactions, including title searches, closings, and document preparation. Research property records and zoning regulations. Coordinate real estate transactions.",Constellation Energy,"{""Sector"":""Energy"",""Industry"":""Energy"",""City"":""Baltimore"",""State"":""Maryland"",""Zip"":""21231"",""Website"":""www.constellationenergy.com"",""Ticker"":""CEG"",""CEO"":""Joseph Dominguez""}",assist real estat transact includ titl search close contract prepar
2766046917871089,5 to 14 Years,M.Com,$55K-$121K,Phnom Penh,Cambodia,12.5657,104.9909,Intern,123615,2022-06-13,Female,Robin Graham,001-745-427-3905x545,Landscape Designer,Commercial Landscape Architect,Jobs2Careers,"Commercial Landscape Architects design outdoor spaces for commercial properties, such as office complexes and retail centers. They create functional and aesthetically pleasing landscapes that align with the clients goals and needs.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Landscape architecture Site planning Plant selection Environmental sustainability AutoCAD Project management,"Plan and design outdoor spaces for commercial and public projects, such as parks, resorts, and urban developments. Manage project budgets and timelines. Collaborate with architects and contractors.",Cintas,"{""Sector"":""Business Services"",""Industry"":""Diversified Outsourcing Services"",""City"":""Cincinnati"",""State"":""Ohio"",""Zip"":""45262"",""Website"":""www.cintas.com"",""Ticker"":""CTAS"",""CEO"":""Todd M. Schneider""}",commerci landscap architect design outdoor space commerci properti offic complex retail center creat function aesthet pleas landscap align client goal need
1749544446850670,1 to 8 Years,PhD,$59K-$87K,Seoul,"Korea, Rep.",35.9078,127.7669,Intern,61224,2023-01-06,Female,Michelle Carlson,222-938-8912x569,Urban Planner,City Planner,Idealist,"City Planners develop and implement urban planning strategies. They work to improve communities, manage resources, and address issues related to land use and infrastructure.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,"Plan and develop land use strategies for urban areas. Collaborate with government agencies and stakeholders. Address zoning, infrastructure, and transportation needs.",Pfizer Inc.,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""NY"",""Zip"":""10017"",""Website"":""https://www.pfizer.com/"",""Ticker"":""PFE"",""CEO"":""Albert Bourla""}",citi planner develop implement urban plan strategi work improv commun manag resourc address issu relat land use infrastructur
1472327045419647,2 to 9 Years,M.Tech,$59K-$89K,Montevideo,Uruguay,-32.5228,-55.7658,Part-Time,120606,2023-01-18,Female,Heather Willis,807.643.8850x8650,Web Designer,Frontend Web Designer,Internships.com,"Frontend Web Designers create the visual elements and user interfaces of websites. They use HTML, CSS, and JavaScript to design responsive, user-friendly web pages, ensuring a seamless and visually appealing online experience.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Frontend web development HTML/CSS Responsive design User interface (UI) design Adobe Creative Suite Collaboration skills,"Create visually appealing and responsive web designs using HTML, CSS, and JavaScript. Ensure cross-browser compatibility. Optimize web performance and page load times.",Genuine Parts,"{""Sector"":""Automotive Parts"",""Industry"":""Wholesalers: Diversified"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30339"",""Website"":""www.genpt.com"",""Ticker"":""GPC"",""CEO"":""Paul Donahue""}",frontend web design creat visual element user interfac websit use html css java script design respons user friendli web page ensur seamless visual appeal onlin experi
1345454711398268,0 to 13 Years,M.Com,$64K-$120K,Buenos Aires,Argentina,-38.4161,-63.6167,Temporary,125121,2023-07-01,Male,Lindsay Baker,792-607-5348,Occupational Therapist,Pediatric Occupational Therapist,Jobs2Careers,A Pediatric Occupational Therapist helps children with developmental or physical challenges improve their motor and life skills through therapy interventions.,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Pediatric assessment and evaluation Occupational therapy techniques for children Developmental milestones Sensory integration therapy Pediatric psychology Family-centered care Individualized treatment plans Communication skills Pediatric healthcare knowledge,Provide occupational therapy services to children with developmental or sensory challenges. Develop individualized therapy plans. Collaborate with parents and caregivers.,Pfizer Inc.,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""NY"",""Zip"":""10017"",""Website"":""https://www.pfizer.com/"",""Ticker"":""PFE"",""CEO"":""Albert Bourla""}",pediatr occup therapist help children development physic challeng improv motor life skill therapi intervent
72800592741100,1 to 15 Years,B.Tech,$58K-$110K,Manama,Bahrain,26.0667,50.5577,Intern,29482,2022-07-11,Male,Bradley Brown,+1-524-833-5774x920,Art Director,Visual Designer,Indeed,"Visual Designers create visual content, including graphics, illustrations, and layouts, to convey messages and enhance brand identity.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Graphic design Typography User interface (UI) design Adobe Creative Suite proficiency Branding and visual identity creation,"Create visual concepts and designs for various media, such as print, digital, and advertising campaigns. Use graphic design software and tools to produce high-quality visuals. Collaborate with art and design teams to execute projects.",Viatris,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Canonsburg"",""State"":""Pennsylvania"",""Zip"":""15317"",""Website"":""www.viatris.com"",""Ticker"":""VTRS"",""CEO"":""Scott A. Smith""}",visual design creat visual content includ graphic illustr layout convey messag enhanc brand ident
40922581652370,0 to 15 Years,BA,$60K-$99K,Guatemala City,Guatemala,15.7835,-90.2308,Part-Time,51908,2023-06-08,Both,Barbara Robinson,(383)772-8801x7668,Architect,Sustainable Design Specialist,Monster,"Sustainable Design Specialists incorporate eco-friendly practices into architectural designs, promoting energy efficiency and environmental sustainability.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Sustainable design principles Energy efficiency LEED certification Green building materials Environmental impact assessment,Focus on sustainable and eco-friendly architectural practices. Integrate green building technologies and materials into architectural designs. Advise on energy-efficient building solutions.,Lockheed Martin,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace & Defense"",""City"":""Bethesda"",""State"":""Maryland"",""Zip"":""20817"",""Website"":""www.lockheedmartin.com"",""Ticker"":""LMT"",""CEO"":""Jim Taiclet""}",sustain design specialist incorpor eco friendli practic architectur design promot energi effici environment sustain
148163857946816,5 to 9 Years,M.Tech,$56K-$99K,Vientiane,Lao PDR,19.8563,102.4955,Contract,43128,2022-04-26,Both,Sarah Gonzalez,+1-847-498-4965x45018,Public Relations Specialist,Crisis Communication Manager,USAJOBS,"Crisis Communication Managers develop strategies to manage and respond to crises, maintaining the organizations reputation during challenging times.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Crisis communication planning Crisis response Media relations Reputation management Stakeholder communication,Develop crisis communication plans and strategies for handling PR crises. Respond to crises and manage public perception and reputation. Provide media training for spokespersons.,Ambuja Cements,"{""Sector"":""Cement & Aggregates"",""Industry"":""Cement and Concrete"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400001"",""Website"":""https://www.ambujacement.com/"",""Ticker"":""AMBUJACEM"",""CEO"":""Neeraj Akhoury""}",crisi commun manag develop strategi manag respond crise maintain organ reput challeng time
2912686024304965,4 to 12 Years,M.Tech,$61K-$114K,Pretoria,South Africa,-30.5595,22.9375,Temporary,67830,2023-08-02,Male,Anthony Dixon,660.652.1587,HR Manager,HR Compliance Specialist,USAJOBS,"An HR Compliance Specialist ensures adherence to employment laws and regulations, conducts audits, and provides guidance to maintain legal compliance within the organization.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Employment law knowledge Compliance management Auditing skills Employee relations Communication skills,Ensure HR policies and practices comply with legal and regulatory requirements. Conduct audits and investigations. Provide guidance on compliance issues.,News Corp.,"{""Sector"":""Media"",""Industry"":""Publishing, Printing"",""City"":""New York"",""State"":""New York"",""Zip"":""10036"",""Website"":""www.newscorp.com"",""Ticker"":""NWSA"",""CEO"":""Robert J. Thomson""}",complianc specialist ensur adher employ law regul conduct audit provid guidanc maintain legal complianc within organ
222638050209965,2 to 9 Years,PhD,$59K-$102K,Bridgetown,Barbados,13.1939,-59.5432,Temporary,49999,2022-01-27,Both,Amanda Benson,368.637.0768x2969,Social Worker,Child Welfare Worker,SimplyHired,"Work with at-risk children and families, assess needs, provide support, and ensure child safety and well-being.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Child welfare policies and regulations Child protective services Child development Crisis intervention Case management Cultural competence Interviewing and assessment skills Court procedures Documentation Empathy Communication skills,Provide support and counseling to children and families in need. Assess child safety and risk factors. Develop and implement care plans and interventions.,Eversource Energy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Springfield"",""State"":""Massachusetts"",""Zip"":""1104"",""Website"":""www.eversource.com"",""Ticker"":""ES"",""CEO"":""Joseph R. Nolan""}",work risk children famili assess need provid support ensur child safeti well
